,Provider,PotentialFraud,statecount_uniq,major_state,county_uniq,major_county,sum_IPAnnualReimbursementAmt,mean_IPAnnualReimbursementAmt,max_IPAnnualReimbursementAmt,sum_IPAnnualDeductibleAmtdf,mean_IPAnnualDeductibleAmt,max_IPAnnualDeductibleAmt
4477,PRV56597,No,2,45,10,971,1138010,5958.167539267016,43000,110936,580.8167539267016,4136
4478,PRV56598,No,7,45,13,650,969320,3461.8571428571427,70000,106596,380.7,4068
4479,PRV56601,No,1,45,8,940,67140,2034.5454545454545,21600,11680,353.93939393939394,2136
4480,PRV56602,No,1,45,10,946,443950,3061.7241379310344,27390,51264,353.5448275862069,3204
4481,PRV56603,No,1,45,4,801,31150,7787.5,25000,3204,801.0,2136
4482,PRV56604,No,1,45,12,820,90770,3130.0,39000,8544,294.62068965517244,2136
4483,PRV56605,Yes,2,45,5,750,421600,3903.703703703704,16220,60876,563.6666666666666,2136
4484,PRV56606,No,1,45,8,952,166760,2605.625,36000,21360,333.75,4272
4485,PRV56607,No,1,45,11,281,615990,8555.416666666666,68000,50196,697.1666666666666,3204
4486,PRV56608,Yes,5,45,41,892,4131370,4826.366822429906,74280,392336,458.33644859813086,7136
4487,PRV56610,No,2,45,15,451,128520,4284.0,20000,20292,676.4,2136
4488,PRV56611,No,1,45,9,945,969600,7882.926829268293,57000,56604,460.1951219512195,2136
4489,PRV56613,No,1,45,7,830,915020,3009.934210526316,55800,99324,326.7236842105263,2136
4490,PRV56614,No,1,45,7,780,311840,11993.846153846154,64000,33108,1273.3846153846155,3204
4491,PRV56615,No,3,45,21,541,607230,4707.209302325581,58000,51264,397.3953488372093,3204
4492,PRV56616,Yes,8,45,13,650,689860,3919.659090909091,70000,82896,471.0,6136
4493,PRV56618,No,1,45,5,480,621010,4600.074074074074,51000,65148,482.5777777777778,3204
4494,PRV56621,No,7,45,36,731,427470,4697.472527472528,50110,67332,739.9120879120879,14204
4495,PRV56622,No,3,45,8,752,90140,3466.923076923077,52090,11748,451.84615384615387,3204
4496,PRV56624,Yes,1,45,14,830,295310,13423.181818181818,73030,17088,776.7272727272727,2136
4497,PRV56625,No,6,45,12,90,95180,2643.8888888888887,24000,7476,207.66666666666666,1068
4498,PRV56626,No,2,45,10,770,333460,3547.446808510638,61000,63724,677.9148936170212,19136
4499,PRV56628,No,3,45,14,390,583920,5781.3861386138615,74280,65672,650.2178217821782,6272
4500,PRV56630,Yes,5,45,26,860,1368390,8606.22641509434,75800,154556,972.0503144654089,3504
4501,PRV56632,No,1,45,3,341,852210,11674.109589041096,58300,79032,1082.6301369863013,4272
4502,PRV56633,No,1,45,3,753,0,0.0,0,0,0.0,0
4503,PRV56634,No,2,45,8,480,1166260,5661.456310679611,93000,119616,580.6601941747573,3204
4504,PRV56635,No,1,45,5,940,31640,3164.0,21600,5340,534.0,2136
4505,PRV56637,No,3,45,29,480,669470,4158.198757763975,52000,75492,468.8944099378882,3204
4506,PRV56638,No,1,45,8,20,263730,10143.461538461539,63000,26360,1013.8461538461538,8204
4507,PRV56639,No,1,45,6,651,369160,3845.4166666666665,53140,38448,400.5,2136
4508,PRV56640,No,1,45,7,100,162980,7086.086956521739,53200,11748,510.7826086956522,3204
4509,PRV56641,No,1,45,1,520,4000,4000.0,4000,1068,1068.0,1068
4510,PRV56642,No,1,45,6,730,429740,3047.801418439716,53140,43720,310.07092198581563,3204
4511,PRV56643,No,1,45,7,948,213580,8899.166666666666,70200,18156,756.5,3204
4512,PRV56645,No,5,45,20,832,242460,3788.4375,36600,32640,510.0,3504
4513,PRV56647,Yes,5,45,29,130,2596890,14190.655737704918,62170,262256,1433.0928961748634,5072
4514,PRV56648,No,4,45,23,953,270020,5510.6122448979595,57000,14952,305.14285714285717,2136
4515,PRV56649,Yes,4,45,18,170,1844210,6933.12030075188,144240,126888,477.02255639097746,4068
4516,PRV56651,No,2,45,7,842,184880,2603.943661971831,36400,24360,343.09859154929575,5340
4517,PRV56653,No,1,45,6,321,236700,3287.5,40400,25632,356.0,2136
4518,PRV56654,No,1,45,6,974,199250,4066.326530612245,39560,23360,476.734693877551,4272
4519,PRV56655,No,2,45,9,843,1035300,4124.701195219123,31060,161268,642.5019920318725,4272
4520,PRV56656,No,1,45,2,910,250080,5954.285714285715,51440,12816,305.14285714285717,2136
4521,PRV56657,No,1,45,10,940,227800,11390.0,74000,14952,747.6,4272
4522,PRV56658,No,2,45,17,390,327300,4675.714285714285,111880,26632,380.45714285714286,3204
4523,PRV56659,No,1,45,10,973,462660,3281.276595744681,51440,56604,401.4468085106383,3204
4524,PRV56660,No,1,45,1,610,4000,1000.0,4000,7068,1767.0,7068
4525,PRV56662,No,1,45,4,921,73220,8135.555555555556,23000,12816,1424.0,4272
4526,PRV56663,No,1,45,16,730,1240190,4940.996015936255,68000,93984,374.43824701195217,7476
4527,PRV56664,No,1,45,3,913,200000,13333.333333333334,61000,59544,3969.6,19136
4528,PRV56667,No,1,45,6,910,106740,3335.625,12090,16020,500.625,2136
4529,PRV56668,Yes,2,45,14,700,1099010,15054.931506849314,57000,122072,1672.2191780821918,12068
4530,PRV56669,Yes,1,45,8,530,526260,13156.5,70200,58468,1461.7,5068
4531,PRV56671,No,1,45,9,220,120870,2810.9302325581393,25040,17088,397.3953488372093,2136
4532,PRV56672,No,1,45,10,850,1451550,9015.83850931677,68000,104528,649.2422360248447,4272
4533,PRV56673,No,1,45,3,390,47180,11795.0,29090,3204,801.0,2136
4534,PRV56674,No,1,45,6,431,296750,6451.086956521739,35600,25632,557.2173913043479,3204
4535,PRV56675,No,1,45,13,670,1592330,4929.814241486068,81100,166608,515.8142414860681,6408
4536,PRV56677,No,1,45,1,911,0,0.0,0,0,0.0,0
4537,PRV56679,No,1,45,8,878,39060,1562.4,22060,6408,256.32,3204
4538,PRV56680,No,2,45,13,390,147700,4475.757575757576,27800,18156,550.1818181818181,4272
4539,PRV56681,No,1,45,3,973,23600,4720.0,20600,3204,640.8,2136
4540,PRV56682,No,1,45,9,390,154080,8109.473684210527,79000,19884,1046.5263157894738,9204
4541,PRV56683,No,1,45,5,910,660030,3952.2754491017963,53000,76896,460.45508982035926,4272
4542,PRV56684,No,4,45,35,200,809840,8802.608695652174,74000,95236,1035.1739130434783,11068
4543,PRV56685,Yes,2,45,9,564,2772900,6846.666666666667,46000,261660,646.074074074074,4272
4544,PRV56686,No,1,45,5,780,272990,13649.5,55150,32972,1648.6,3204
4545,PRV56687,No,1,45,5,901,14100,1566.6666666666667,14100,1068,118.66666666666667,1068
4546,PRV56688,No,1,45,4,893,162510,4392.1621621621625,39000,18156,490.7027027027027,2136
4547,PRV56689,Yes,5,45,28,390,7433650,4143.617614269788,81100,907660,505.94202898550725,11068
4548,PRV56691,No,1,45,2,954,30800,7700.0,30800,4272,1068.0,4272
4549,PRV56693,No,2,45,13,610,1792960,4806.86327077748,58500,179778,481.97855227882036,5068
4550,PRV56694,No,2,45,6,810,81000,10125.0,44000,3204,400.5,1068
4551,PRV56696,No,2,45,13,390,346650,10195.588235294117,81000,28268,831.4117647058823,3704
4552,PRV56697,No,1,45,5,942,329500,4224.358974358975,45080,30972,397.0769230769231,4272
4553,PRV56699,No,1,45,3,320,0,0.0,0,0,0.0,0
4554,PRV56700,No,1,45,2,130,42040,8408.0,28000,4272,854.4,2136
4555,PRV56701,No,1,45,9,734,81320,3535.6521739130435,13300,11748,510.7826086956522,2136
4556,PRV56702,No,1,45,14,911,1206220,5384.910714285715,52000,128596,574.0892857142857,6068
4557,PRV56703,No,1,45,14,810,254390,5299.791666666667,32000,39380,820.4166666666666,3204
4558,PRV56705,No,2,45,9,310,91440,5715.0,38000,8544,534.0,2136
4559,PRV56706,Yes,2,45,9,700,2420940,6976.772334293948,66990,272868,786.3631123919308,5340
4560,PRV56707,No,1,45,2,632,45200,2511.1111111111113,22600,4272,237.33333333333334,2136
4561,PRV56708,No,1,45,2,751,0,0.0,0,0,0.0,0
4562,PRV56710,No,1,45,14,450,354400,5289.55223880597,40400,42720,637.6119402985074,2136
4563,PRV56711,Yes,1,45,7,974,703180,11161.587301587302,65770,54332,862.4126984126984,3204
4564,PRV56712,No,1,45,2,744,15000,3750.0,5000,6408,1602.0,2136
4565,PRV56713,No,1,45,28,480,1341990,7757.167630057804,78400,147384,851.9306358381502,5340
4566,PRV56715,No,1,45,6,843,81920,6301.538461538462,24120,13884,1068.0,4272
4567,PRV56716,No,2,45,10,690,719520,5802.580645161291,53150,66080,532.9032258064516,3204
4568,PRV56717,No,1,45,5,180,48360,6045.0,21000,6408,801.0,3204
4569,PRV56718,No,1,45,7,948,481760,3392.676056338028,41470,71944,506.6478873239437,6272
4570,PRV56719,Yes,5,54,19,640,482210,7197.164179104478,63000,49088,732.6567164179105,8204
4571,PRV56720,No,1,45,3,930,86730,7227.5,20700,9612,801.0,2136
4572,PRV56721,No,1,45,10,610,1340890,6638.069306930693,101080,111460,551.7821782178218,10068
4573,PRV56722,No,4,45,13,470,243280,9731.2,101080,16020,640.8,4272
4574,PRV56723,No,1,45,3,430,57000,3166.6666666666665,57000,2136,118.66666666666667,2136
4575,PRV56724,No,2,45,12,130,279960,10767.692307692309,53000,22428,862.6153846153846,4272
4576,PRV56725,No,3,45,9,885,1183620,4067.422680412371,55800,127092,436.74226804123714,3204
4577,PRV56726,No,1,45,7,390,114060,7128.75,57000,6408,400.5,1068
4578,PRV56728,No,1,45,4,954,48020,1143.3333333333333,11480,8544,203.42857142857142,2136
4579,PRV56729,No,1,45,10,910,822430,3755.388127853881,76010,82768,377.93607305936075,5340
4580,PRV56730,Yes,3,45,17,720,609460,11286.296296296296,64350,48992,907.2592592592592,5204
4581,PRV56731,Yes,3,45,8,60,141760,7088.0,57060,17612,880.6,9068
4582,PRV56732,Yes,1,45,10,974,352280,12581.42857142857,64330,30972,1106.142857142857,3204
4583,PRV56733,No,1,45,10,451,605400,3057.5757575757575,39060,81168,409.93939393939394,4272
4584,PRV56734,No,1,45,11,850,292570,13298.636363636364,57000,25632,1165.090909090909,4272
4585,PRV56735,No,1,45,8,130,1893150,4595.02427184466,90000,206292,500.70873786407765,9068
4586,PRV56738,No,2,45,32,570,2819350,5506.54296875,71000,285060,556.7578125,7136
4587,PRV56739,No,1,45,5,610,69200,13840.0,39690,5340,1068.0,4272
4588,PRV56740,No,3,45,6,791,205800,4573.333333333333,48000,19224,427.2,4272
4589,PRV56741,No,2,45,8,320,126330,5053.2,50000,10680,427.2,2136
4590,PRV56742,No,1,45,5,730,290960,8313.142857142857,65770,25632,732.3428571428572,3204
4591,PRV56743,No,2,45,17,610,1614380,4107.837150127227,65190,176938,450.22391857506364,6272
4592,PRV56745,No,2,45,7,260,677700,5134.090909090909,36400,68796,521.1818181818181,4068
4593,PRV56746,No,2,45,18,390,313080,7280.930232558139,45280,38380,892.5581395348837,4272
4594,PRV56747,No,3,45,10,390,185980,11623.75,79000,19884,1242.75,9204
4595,PRV56748,Yes,3,45,17,610,3774120,8151.447084233261,101080,383558,828.4190064794816,7136
4596,PRV56749,No,4,45,10,480,240840,8601.42857142857,57880,22428,801.0,4272
4597,PRV56750,No,2,45,6,70,87080,7916.363636363636,39000,5340,485.45454545454544,2136
4598,PRV56751,No,1,45,6,820,357140,4251.666666666667,55150,45788,545.0952380952381,3204
4599,PRV56752,No,2,45,9,910,27740,1109.6,15540,4272,170.88,2136
4600,PRV56753,No,1,45,9,610,325100,13545.833333333334,63000,37768,1573.6666666666667,8204
4601,PRV56754,No,1,45,22,761,687410,6306.51376146789,74000,124392,1141.211009174312,7068
4602,PRV56755,No,1,45,4,240,98230,5457.222222222223,35000,8544,474.6666666666667,2136
4603,PRV56758,No,1,45,8,910,1984560,3737.401129943503,96000,211900,399.05838041431264,11204
4604,PRV56759,No,1,45,7,757,167460,15223.636363636364,81000,12816,1165.090909090909,3204
4605,PRV56760,No,2,45,13,310,3741390,5818.646967340591,101000,405040,629.9222395023328,10136
4606,PRV56761,No,3,45,15,390,1661590,14201.623931623932,79000,179040,1530.2564102564102,9204
4607,PRV56762,No,3,45,13,953,227770,5840.25641025641,47100,29904,766.7692307692307,5340
4608,PRV56763,No,2,45,14,948,361360,13898.461538461539,81000,33108,1273.3846153846155,6408
4609,PRV56764,No,2,45,9,650,853810,4247.810945273632,58000,81168,403.82089552238807,3204
4610,PRV56765,No,1,45,6,310,50100,2277.2727272727275,24000,5340,242.72727272727272,1068
4611,PRV56766,No,2,45,9,10,208210,7179.6551724137935,90000,11480,395.86206896551727,3204
4612,PRV56767,No,2,45,12,200,163880,9104.444444444445,52280,14952,830.6666666666666,2136
4613,PRV56768,No,1,45,1,949,17200,4300.0,8200,4272,1068.0,1068
4614,PRV56769,No,2,45,8,190,106770,4642.173913043478,33700,13884,603.6521739130435,3204
4615,PRV56771,No,2,45,2,610,7000,3500.0,7000,4068,2034.0,4068
4616,PRV56772,No,1,45,8,120,535090,7644.142857142857,53000,65108,930.1142857142858,5340
4617,PRV56773,No,1,45,11,220,236250,5494.186046511628,64000,27768,645.7674418604652,2136
4618,PRV56774,No,1,45,1,610,15400,15400.0,15400,2136,2136.0,2136
4619,PRV56775,No,4,5,8,200,140900,7827.777777777777,42000,19088,1060.4444444444443,5204
4620,PRV56777,No,3,45,16,940,299990,6817.954545454545,54060,44180,1004.0909090909091,7068
4621,PRV56778,No,4,45,12,310,310450,8169.736842105263,74000,46972,1236.1052631578948,10136
4622,PRV56780,No,1,45,4,470,95280,13611.42857142857,74280,6408,915.4285714285714,3204
4623,PRV56782,No,1,45,14,860,1424480,4946.111111111111,50000,170444,591.8194444444445,3504
4624,PRV56783,No,1,45,10,530,339820,3997.8823529411766,38780,29904,351.81176470588235,3204
4625,PRV56784,No,1,45,5,960,50980,2683.157894736842,13180,8544,449.6842105263158,2136
4626,PRV56788,No,5,45,9,240,536870,3033.1638418079096,58000,62740,354.4632768361582,6136
4627,PRV56789,No,1,45,9,943,239680,3577.313432835821,32000,26700,398.5074626865672,2136
4628,PRV56790,No,1,45,2,240,409570,4500.7692307692305,44090,50972,560.1318681318681,6136
4629,PRV56791,No,3,45,13,530,956830,4106.56652360515,59000,104694,449.3304721030043,3234
4630,PRV56792,No,1,45,4,720,38050,4756.25,19050,5340,667.5,2136
4631,PRV56793,No,2,45,6,840,176430,5691.290322580645,33250,16020,516.7741935483871,3204
4632,PRV56796,No,7,6,18,200,504540,5484.130434782609,74280,51264,557.2173913043479,4272
4633,PRV56797,No,1,45,2,973,7000,1400.0,4000,2136,427.2,1068
4634,PRV56798,No,1,45,7,190,96440,4018.3333333333335,32000,11748,489.5,3204
4635,PRV56800,No,2,45,19,770,210720,3696.842105263158,34600,26428,463.64912280701753,5068
4636,PRV56801,No,1,45,7,120,56120,2244.8,42120,7476,299.04,4272
4637,PRV56802,No,1,45,2,470,355060,27312.30769230769,74280,20292,1560.923076923077,3204
4638,PRV56803,No,15,45,43,650,3480150,4377.547169811321,70000,346896,436.3471698113208,4272
4639,PRV56805,No,1,45,1,757,0,0.0,0,0,0.0,0
4640,PRV56807,No,1,45,5,910,538400,5916.483516483517,92400,34476,378.85714285714283,5340
4641,PRV56808,Yes,2,45,10,610,810770,13076.935483870968,62560,88536,1428.0,5068
4642,PRV56809,No,1,45,8,830,157990,3590.681818181818,59700,19020,432.27272727272725,3068
4643,PRV56810,No,1,45,8,750,0,0.0,0,0,0.0,0
4644,PRV56811,No,2,45,16,200,370240,5971.612903225807,58300,47516,766.3870967741935,11204
4645,PRV56813,No,1,45,6,940,270510,2551.9811320754716,33000,35244,332.49056603773585,2136
4646,PRV56816,No,1,45,9,470,26070,1738.0,26070,4272,284.8,3204
4647,PRV56818,No,1,45,7,653,89820,4491.0,26180,12816,640.8,2136
4648,PRV56819,No,2,45,2,650,402150,16086.0,70000,40584,1623.36,3204
4649,PRV56820,No,1,45,1,200,11000,2200.0,11000,1068,213.6,1068
4650,PRV56821,No,3,45,7,949,21240,1770.0,8200,3204,267.0,1068
4651,PRV56823,No,1,45,2,190,91240,5068.888888888889,32000,14952,830.6666666666666,3204
4652,PRV56824,No,2,45,5,610,543730,3998.014705882353,47000,50996,374.97058823529414,3204
4653,PRV56826,No,2,45,8,410,76280,3178.3333333333335,33000,8544,356.0,3204
4654,PRV56828,No,3,45,4,390,489650,3448.239436619718,53000,53764,378.61971830985914,3704
4655,PRV56829,No,2,45,11,960,612890,3175.5958549222796,51440,73740,382.07253886010363,5136
4656,PRV56830,No,1,45,1,451,21090,3012.8571428571427,12000,3204,457.7142857142857,2136
4657,PRV56831,No,2,45,3,860,34800,6960.0,17000,4272,854.4,2136
4658,PRV56832,No,1,45,8,60,33000,3000.0,30000,3204,291.27272727272725,2136
4659,PRV56833,No,1,45,2,974,47560,5945.0,17400,4272,534.0,1068
4660,PRV56834,No,2,45,3,980,3000,187.5,3000,1068,66.75,1068
4661,PRV56835,No,1,45,9,758,518420,5033.203883495145,55150,53788,522.2135922330098,3204
4662,PRV56836,No,1,45,2,790,0,0.0,0,0,0.0,0
4663,PRV56837,No,2,45,7,882,147410,3509.7619047619046,52650,21020,500.4761904761905,4272
4664,PRV56839,No,1,45,6,410,122700,10225.0,81100,11748,979.0,6408
4665,PRV56840,No,1,45,4,782,222390,2498.7640449438204,34000,25632,288.0,2136
4666,PRV56843,No,1,45,2,551,0,0.0,0,0,0.0,0
4667,PRV56845,No,1,45,4,671,71000,7888.888888888889,36600,6708,745.3333333333334,3504
4668,PRV56846,No,1,45,3,797,63200,3009.5238095238096,33000,7476,356.0,1068
4669,PRV56850,No,1,45,3,875,34000,2000.0,11000,6408,376.94117647058823,2136
4670,PRV56851,No,1,45,3,542,4000,200.0,4000,1068,53.4,1068
4671,PRV56852,No,1,45,3,740,0,0.0,0,0,0.0,0
4672,PRV56853,No,1,45,3,904,37800,1400.0,5400,7476,276.8888888888889,1068
4673,PRV56854,No,1,45,3,911,0,0.0,0,0,0.0,0
4674,PRV56855,No,1,45,3,311,0,0.0,0,0,0.0,0
4675,PRV56856,No,1,45,6,792,265240,2947.1111111111113,26000,30972,344.1333333333333,1068
4676,PRV56857,No,1,45,3,341,448790,9756.304347826086,58300,45924,998.3478260869565,4272
4677,PRV56858,No,1,45,4,883,245060,6126.5,32000,29632,740.8,3068
4678,PRV56860,No,1,45,2,190,0,0.0,0,0,0.0,0
4679,PRV56861,No,1,45,5,752,166480,5370.322580645161,49240,22428,723.483870967742,5340
4680,PRV56862,No,1,45,3,362,286400,20457.14285714286,71800,24564,1754.5714285714287,5340
4681,PRV56863,No,1,45,3,757,205110,3944.423076923077,35700,26700,513.4615384615385,3204
4682,PRV56864,No,1,45,4,905,21020,875.8333333333334,21020,2136,89.0,2136
4683,PRV56866,No,1,45,6,772,305580,4493.823529411765,33000,51264,753.8823529411765,5340
4684,PRV56867,No,1,45,1,700,82690,9187.777777777777,66990,7476,830.6666666666666,4272
4685,PRV56868,No,1,45,3,831,234250,13013.888888888889,42050,18156,1008.6666666666666,3204
4686,PRV56869,No,1,45,3,260,90710,2519.722222222222,32000,9612,267.0,4272
4687,PRV56870,No,1,45,2,970,181050,13926.923076923076,52090,20224,1555.6923076923076,3204
4688,PRV56871,No,1,45,1,860,76710,6973.636363636364,50000,6408,582.5454545454545,2136
4689,PRV56873,No,1,45,1,451,14090,7045.0,9090,3204,1602.0,2136
4690,PRV56877,Yes,1,45,9,222,557960,12680.90909090909,74000,48060,1092.2727272727273,5340
4691,PRV56878,No,1,45,2,880,30000,1153.8461538461538,10000,8544,328.61538461538464,1068
4692,PRV56879,No,1,45,2,563,0,0.0,0,0,0.0,0
4693,PRV56880,No,1,45,2,312,5000,2500.0,5000,1068,534.0,1068
4694,PRV56881,No,1,45,5,301,362020,4641.282051282052,25000,34176,438.15384615384613,2136
4695,PRV56882,No,1,45,3,80,15000,714.2857142857143,3000,5340,254.28571428571428,1068
4696,PRV56884,No,1,45,4,100,46000,5750.0,46000,2136,267.0,2136
4697,PRV56885,No,1,45,3,754,216340,21634.0,41470,37904,3790.4,6272
4698,PRV56886,No,1,45,1,955,10000,909.0909090909091,5000,2136,194.1818181818182,1068
4699,PRV56887,No,1,45,4,681,77470,2151.9444444444443,41470,5340,148.33333333333334,3204
4700,PRV56888,No,1,45,5,100,90000,9000.0,46000,5340,534.0,2136
4701,PRV56889,No,2,45,8,803,623960,12479.2,81000,42912,858.24,6408
4702,PRV56890,No,2,45,2,592,162400,13533.333333333334,35600,18156,1513.0,3204
4703,PRV56891,No,1,45,1,390,8000,8000.0,8000,1068,1068.0,1068
4704,PRV56892,No,1,45,2,983,114000,8769.23076923077,57000,4272,328.61538461538464,2136
4705,PRV56893,No,1,45,2,810,85040,12148.57142857143,63000,10340,1477.142857142857,8204
4706,PRV56894,No,2,32,2,60,40250,1548.076923076923,33250,5340,205.3846153846154,3204
4707,PRV56895,No,1,45,4,120,218460,15604.285714285714,44190,21960,1568.5714285714287,3204
4708,PRV56896,No,1,45,2,610,62250,20750.0,59100,3204,1068.0,1068
4709,PRV56897,No,1,45,1,953,88410,11051.25,21010,11748,1468.5,2136
4710,PRV56900,No,2,45,2,770,40080,20040.0,24080,3204,1602.0,2136
4711,PRV56901,No,1,45,6,948,179660,2722.121212121212,41470,19224,291.27272727272725,3204
4712,PRV56902,No,1,45,1,831,42050,42050.0,42050,3204,3204.0,3204
4713,PRV56903,No,1,45,2,884,112580,56290.0,68000,6408,3204.0,4272
4714,PRV56904,No,1,45,2,892,33800,8450.0,13200,5340,1335.0,2136
4715,PRV56905,No,1,45,5,320,41600,2773.3333333333335,20600,6408,427.2,2136
4716,PRV56906,No,1,45,4,190,92320,13188.57142857143,43000,10680,1525.7142857142858,3204
4717,PRV56907,No,1,45,1,910,39830,2655.3333333333335,27000,5340,356.0,2136
4718,PRV56908,No,1,45,1,610,24300,12150.0,24300,2136,1068.0,2136
4719,PRV56909,No,1,45,2,530,54960,7851.428571428572,15000,9612,1373.142857142857,2136
4720,PRV56910,No,1,45,1,390,53300,10660.0,26900,6408,1281.6,2136
4721,PRV56912,No,1,45,3,843,154920,22131.428571428572,92400,13884,1983.4285714285713,3204
4722,PRV56914,No,1,45,2,940,82100,13683.333333333334,33000,8544,1424.0,3204
4723,PRV56915,No,1,45,1,190,52080,13020.0,32000,8544,2136.0,3204
4724,PRV56916,No,1,45,3,240,222200,20200.0,58000,20292,1844.7272727272727,3204
4725,PRV56917,No,1,45,3,564,85030,10628.75,27020,10680,1335.0,4272
4726,PRV56918,Yes,1,45,5,730,164920,23560.0,65770,10680,1525.7142857142858,2136
4727,PRV56919,No,2,32,2,120,0,0.0,0,0,0.0,0
4728,PRV56920,No,1,45,1,610,0,0.0,0,0,0.0,0
4729,PRV56923,No,1,45,2,820,112050,2732.9268292682927,17000,19224,468.8780487804878,3204
4730,PRV56926,No,1,45,1,130,0,0.0,0,0,0.0,0
4731,PRV56928,No,1,45,3,911,129440,4045.0,25440,16748,523.375,6068
4732,PRV56929,No,1,45,2,953,303950,6754.444444444444,21900,35176,781.6888888888889,2136
4733,PRV56930,No,1,45,1,470,0,0.0,0,0,0.0,0
4734,PRV56931,No,1,45,2,960,47600,2266.6666666666665,23000,7340,349.5238095238095,3068
4735,PRV56932,No,1,45,1,130,26100,2900.0,20100,4272,474.6666666666667,2136
4736,PRV56933,No,1,45,2,610,16720,1393.3333333333333,9000,3204,267.0,1068
4737,PRV56934,No,1,45,1,610,0,0.0,0,0,0.0,0
