Provider,PotentialFraud,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum
PRV56391,No,0.0,0.0,12.0,12.0,1525.0,2830,3050,720.0,1210,1440
PRV56392,Yes,322.9,1068.0,12.0,12.0,1856.0,5110,37120,588.5,1690,11770
PRV56393,No,0.0,0.0,12.0,12.0,2744.0,7620,27440,562.0,3910,5620
PRV56394,No,0.0,0.0,12.0,12.0,3221.875,12000,103100,735.625,3190,23540
PRV56395,No,1068.0,1068.0,12.0,12.0,2142.8571428571427,8930,15000,452.85714285714283,830,3170
PRV56396,Yes,398.39506172839504,1068.0,12.0,12.0,2474.4578313253014,20210,205380,692.289156626506,4500,57460
PRV56397,No,1.702127659574468,80.0,12.0,11.936170212765957,2502.7659574468084,22030,117630,808.7234042553191,6690,38010
PRV56398,No,56.21052631578947,1068.0,12.0,12.0,833.6842105263158,4120,15840,280.5263157894737,980,5330
PRV56400,Yes,356.0,1068.0,11.333333333333334,10.666666666666666,4554.444444444444,28410,40990,1191.111111111111,7040,10720
PRV56401,No,3.006993006993007,100.0,12.0,12.0,1963.6363636363637,5550,280800,520.5594405594405,1750,74440
PRV56403,Yes,299.75757575757575,1068.0,12.0,12.0,1793.235294117647,7800,60970,517.6470588235294,1550,17600
PRV56404,No,3.2506887052341598,200.0,11.785123966942148,11.900826446280991,2849.6969696969695,20220,1034440,723.6363636363636,6220,262680
PRV56405,No,4.333333333333333,100.0,12.0,12.0,1641.8333333333333,7310,98510,503.8333333333333,2870,30230
PRV56406,No,4.3283582089552235,200.0,12.0,12.0,1566.5174129353234,13610,314870,558.1094527363184,3000,112180
PRV56407,No,136.0,1068.0,11.425,11.9,1560.25,6250,62410,407.75,2430,16310
PRV56408,No,52.26470588235294,1068.0,11.970588235294118,12.0,1260.1470588235295,4450,85690,530.4411764705883,1600,36070
PRV56410,No,2.942857142857143,200.0,11.965714285714286,11.937142857142858,2320.4,31750,812140,714.4857142857143,7630,250070
PRV56411,No,60.96,1068.0,12.0,12.0,1322.4,5170,99180,630.2666666666667,2710,47270
PRV56412,No,88.05357142857143,1068.0,12.0,12.0,2624.8214285714284,17610,293980,829.5535714285714,6100,92910
PRV56413,No,2.5,30.0,12.0,12.0,2862.5,13610,34350,933.3333333333334,3000,11200
PRV56414,No,7.407407407407407,100.0,11.555555555555555,12.0,2156.6666666666665,6720,58230,584.8148148148148,2090,15790
PRV56415,No,5.121951219512195,80.0,12.0,12.0,2316.0975609756097,15350,94960,532.1951219512196,3300,21820
PRV56416,Yes,143.0132325141777,1068.0,11.936557788944723,11.952261306532664,2380.747487437186,36010,3790150,671.6017587939698,10620,1069190
PRV56417,No,1.7647058823529411,90.0,11.899159663865547,12.0,1604.2016806722688,6720,190900,490.0,2460,58310
PRV56418,No,0.0,0.0,12.0,12.0,1551.7241379310344,5430,45000,614.8275862068965,2480,17830
PRV56421,Yes,354.26153846153846,1068.0,11.8796992481203,12.0,2259.248120300752,18380,300480,650.4511278195489,5840,86510
PRV56423,No,178.0,1068.0,12.0,12.0,2642.5,6910,31710,815.0,1930,9780
PRV56425,Yes,25.496062992125985,1068.0,12.0,11.973753280839896,2229.685039370079,17130,849510,663.6482939632546,3460,252850
PRV56426,No,2.8440366972477062,100.0,12.0,11.889908256880734,2610.5733944954127,39110,1138210,650.2522935779816,7900,283510
PRV56427,No,0.8695652173913043,20.0,12.0,12.0,3102.608695652174,20170,71360,746.5217391304348,5950,17170
PRV56428,Yes,29.562700964630224,1068.0,12.0,11.929260450160772,1872.315112540193,20210,582290,558.0707395498392,4380,173560
PRV56430,No,2.3684210526315788,90.0,12.0,12.0,3192.3684210526317,28410,121310,879.4736842105264,7040,33420
PRV56432,No,222.5,1068.0,12.0,12.0,1482.8,7550,37070,378.0,1790,9450
PRV56433,No,3.8016528925619837,90.0,12.0,12.0,2535.371900826446,37090,306780,730.0,7450,88330
PRV56435,Yes,18.815384615384616,1068.0,11.984615384615385,11.884615384615385,1998.9615384615386,12810,519730,494.1923076923077,3080,128490
PRV56437,Yes,58.90529247910864,1068.0,11.983310152990263,11.965229485396383,2117.1210013908208,31750,1522210,642.739916550765,7630,462130
PRV56438,Yes,505.9236641221374,1068.0,12.0,11.894736842105264,2406.9924812030076,20210,320130,662.781954887218,5300,88150
PRV56439,No,3.544018058690745,200.0,11.891647855530474,11.961625282167043,2549.5259593679457,25190,1129440,721.3995485327314,6690,319580
PRV56440,No,1.2359550561797752,70.0,11.865168539325843,12.0,2022.5842696629213,14190,180010,623.0337078651686,4380,55450
PRV56441,No,4.0,70.0,12.0,12.0,1903.7142857142858,22030,66630,680.2857142857143,6690,23810
PRV56442,Yes,65.67746797287114,1068.0,11.96390977443609,11.974436090225565,2118.0751879699246,39110,2817040,569.6766917293234,7900,757670
PRV56444,Yes,3.5611237661351556,200.0,11.972665148063781,11.930903568716781,2474.0242976461655,39110,3258290,689.6431283219438,7900,908260
PRV56445,No,623.0181818181818,1068.0,11.781818181818181,11.545454545454545,1724.7272727272727,20220,94860,471.09090909090907,6220,25910
PRV56447,Yes,2.235294117647059,100.0,11.870588235294118,12.0,3108.176470588235,30350,528390,852.4705882352941,8070,144920
PRV56448,No,3.8698630136986303,200.0,11.979452054794521,11.86472602739726,2656.1472602739727,25550,1551190,763.4246575342465,6640,445840
PRV56449,No,106.99259259259259,1068.0,12.0,11.955555555555556,1848.7407407407406,36010,249580,597.1851851851852,10620,80620
PRV56451,No,2.0463320463320462,90.0,11.953667953667953,11.907335907335908,3190.6563706563707,29980,826380,667.5289575289576,5480,172890
PRV56452,No,40.29090909090909,1068.0,12.0,11.954545454545455,2180.3636363636365,34450,239840,642.2727272727273,6780,70650
PRV56453,No,1.826086956521739,100.0,12.0,11.982608695652173,1874.0,7030,215510,473.5652173913044,2420,54460
PRV56454,No,3.3333333333333335,100.0,12.0,12.0,1780.566037735849,5170,283110,438.9937106918239,2710,69800
PRV56455,No,2.3076923076923075,30.0,12.0,12.0,2147.6923076923076,9900,27920,748.4615384615385,1570,9730
PRV56456,No,327.4347826086956,1068.0,12.0,12.0,2437.8260869565215,20350,112140,693.4782608695652,2890,31900
PRV56458,No,124.86792452830188,1068.0,12.0,12.0,1625.9259259259259,7640,87800,489.25925925925924,2530,26420
PRV56461,No,94.52173913043478,1068.0,12.0,11.860869565217392,1934.2608695652175,20170,222440,641.2173913043479,5950,73740
PRV56463,No,6.111111111111111,80.0,12.0,12.0,1738.3333333333333,4240,31290,460.55555555555554,1280,8290
PRV56464,No,3.2142857142857144,90.0,11.80952380952381,11.988095238095237,2092.0238095238096,13220,175730,539.7619047619048,2870,45340
PRV56466,No,3.2142857142857144,80.0,12.0,12.0,2022.857142857143,7310,113280,718.2142857142857,3160,40220
PRV56467,No,2.6361031518624642,200.0,11.896848137535816,11.962750716332378,2455.9598853868197,31750,857130,772.3495702005731,7630,269550
PRV56468,No,157.05882352941177,1068.0,12.0,11.294117647058824,3267.3529411764707,39110,111090,852.6470588235294,7900,28990
PRV56469,No,288.46153846153845,1068.0,11.908396946564885,11.992366412213741,2388.0152671755727,31690,312830,695.8778625954199,8900,91160
PRV56470,No,147.83783783783784,1068.0,11.675675675675675,11.972972972972974,1247.837837837838,3580,46170,282.43243243243245,800,10450
PRV56471,No,4.4186046511627906,100.0,12.0,12.0,2661.860465116279,34450,114460,727.6744186046511,6780,31290
PRV56473,No,139.01818181818183,1068.0,12.0,12.0,2521.2727272727275,25190,138670,667.2727272727273,4750,36700
PRV56474,No,38.96774193548387,1068.0,12.0,12.0,2294.8387096774195,5160,71140,554.8387096774194,1510,17200
PRV56475,No,0.0,0.0,12.0,11.970588235294118,1714.4117647058824,20220,58290,545.2941176470588,6220,18540
PRV56476,No,267.0,1068.0,12.0,12.0,1167.5,2270,4670,390.0,550,1560
PRV56477,No,7.777777777777778,70.0,12.0,12.0,1837.7777777777778,3580,16540,532.2222222222222,1010,4790
PRV56478,No,468.19867549668874,1068.0,12.0,11.921052631578947,2265.8552631578946,31650,344410,605.4605263157895,7370,92030
PRV56479,No,5.0,100.0,12.0,11.914285714285715,3215.4285714285716,34870,450160,892.0,6040,124880
PRV56480,No,3.3333333333333335,60.0,12.0,12.0,884.7619047619048,4080,18580,425.23809523809524,2540,8930
PRV56481,Yes,638.5645161290323,1068.0,12.0,11.921875,1401.796875,13610,179430,444.921875,3000,56950
PRV56482,No,0.0,0.0,12.0,12.0,4670.357142857143,20220,130770,1144.2857142857142,6220,32040
PRV56483,No,69.5625,1068.0,12.0,12.0,3047.1875,20350,97510,601.875,5300,19260
PRV56484,No,0.0,0.0,12.0,12.0,2762.222222222222,8100,24860,643.3333333333334,1090,5790
PRV56485,No,25.166666666666668,1068.0,12.0,12.0,3242.2916666666665,20220,155630,932.0833333333334,6220,44740
PRV56486,No,3.5064935064935066,200.0,12.0,12.0,2946.2337662337663,10960,226860,697.922077922078,1930,53740
PRV56487,No,50.2962962962963,1068.0,12.0,12.0,2126.6666666666665,15560,57420,469.25925925925924,1880,12670
PRV56489,No,4.761904761904762,70.0,11.80952380952381,12.0,1689.047619047619,4810,35470,545.7142857142857,2550,11460
PRV56490,No,821.5384615384615,1068.0,12.0,12.0,1724.2857142857142,7510,24140,334.2857142857143,710,4680
PRV56494,No,2.5892857142857144,100.0,11.85,11.92142857142857,3333.2678571428573,31750,1866630,993.2142857142857,7630,556200
PRV56495,No,6.111111111111111,100.0,12.0,11.944444444444445,3197.5,34450,115110,763.8888888888889,6780,27500
PRV56496,No,3.1707317073170733,100.0,12.0,12.0,1020.7317073170732,4870,41850,290.4878048780488,1110,11910
PRV56497,No,2.3333333333333335,70.0,12.0,12.0,1847.0,4870,55410,448.0,1210,13440
PRV56498,No,0.0,0.0,12.0,12.0,4845.714285714285,13800,33920,1321.4285714285713,3100,9250
PRV56500,No,26.980132450331126,1068.0,12.0,12.0,2492.9139072847684,15840,376430,606.6887417218543,3640,91610
PRV56501,Yes,25.151515151515152,1068.0,11.948275862068966,11.96551724137931,2728.75,30350,633070,686.551724137931,8070,159280
PRV56502,No,0.0,0.0,12.0,12.0,2784.285714285714,6570,19490,1154.2857142857142,1930,8080
PRV56504,No,3.0303030303030303,100.0,11.090909090909092,11.090909090909092,1635.6060606060605,7240,107950,546.2121212121212,1790,36050
PRV56507,No,206.5,1068.0,12.0,11.285714285714286,5708.571428571428,83160,239760,557.0,1820,23394
PRV56508,No,2.0338983050847457,100.0,11.796610169491526,11.966101694915254,2428.700564971751,20350,429880,676.4971751412429,5300,119740
PRV56509,No,1.623931623931624,100.0,11.811965811965813,12.0,3234.957264957265,20350,378490,871.1111111111111,6100,101920
PRV56510,No,2.2222222222222223,20.0,12.0,12.0,1338.888888888889,3790,12050,368.8888888888889,1210,3320
PRV56511,No,4.3478260869565215,100.0,12.0,12.0,2754.3478260869565,7830,63350,871.304347826087,3040,20040
PRV56512,No,2.2222222222222223,60.0,12.0,12.0,1688.5185185185185,4270,45590,485.55555555555554,1590,13110
PRV56514,No,16.666666666666668,100.0,12.0,12.0,831.6666666666666,1480,4990,583.3333333333334,870,3500
PRV56515,No,0.0,0.0,12.0,12.0,1005.7142857142857,3160,7040,504.2857142857143,1510,3530
PRV56517,No,3.008130081300813,100.0,11.967479674796747,12.0,2626.5040650406504,31750,323060,782.3577235772358,7630,96230
PRV56518,No,0.0,0.0,12.0,12.0,1180.0,1680,2360,290.0,480,580
PRV56519,No,1068.0,1068.0,12.0,10.285714285714286,1765.7142857142858,10510,12360,584.2857142857143,3300,4090
PRV56521,No,0.0,0.0,11.25,12.0,2481.5625,7310,79410,532.5,1720,17040
PRV56522,No,0.0,0.0,12.0,12.0,2036.6666666666667,2380,6110,863.3333333333334,970,2590
PRV56523,Yes,0.0,0.0,12.0,12.0,2102.8571428571427,6330,44160,666.6666666666666,2600,14000
PRV56524,No,0.0,0.0,12.0,12.0,716.6666666666666,1820,2150,566.6666666666666,1260,1700
PRV56525,No,2.121212121212121,100.0,12.0,12.0,2116.6666666666665,17130,139700,608.3333333333334,3460,40150
PRV56526,No,5.625,100.0,12.0,12.0,1989.6875,8100,63670,584.375,2260,18700
PRV56527,No,1.5789473684210527,90.0,12.0,12.0,2090.877192982456,7310,119180,595.9649122807018,2090,33970
PRV56528,No,10.476190476190476,100.0,12.0,12.0,1214.2857142857142,7350,25500,462.85714285714283,2490,9720
PRV56529,No,3.235294117647059,100.0,12.0,12.0,1976.1764705882354,8100,67190,496.1764705882353,2300,16870
PRV56530,No,0.0,0.0,12.0,12.0,1793.3333333333333,2380,5380,696.6666666666666,1020,2090
PRV56531,No,0.0,0.0,12.0,12.0,1342.0,2750,6710,296.0,620,1480
PRV56533,No,1068.0,1068.0,12.0,12.0,2595.3333333333335,15910,38930,630.6666666666666,3830,9460
PRV56535,No,4.776119402985074,70.0,12.0,12.0,2526.1194029850744,30350,169250,781.7910447761194,8070,52380
PRV56536,No,1.3846153846153846,60.0,12.0,12.0,1473.3846153846155,4460,95770,444.61538461538464,2540,28900
PRV56537,No,2.1153846153846154,100.0,11.884615384615385,12.0,2180.576923076923,14800,226780,586.7307692307693,3470,61020
PRV56538,No,1.3043478260869565,30.0,10.565217391304348,12.0,1476.5217391304348,5910,33960,432.17391304347825,1050,9940
PRV56539,No,0.0,0.0,12.0,12.0,4780.0,4780,4780,510.0,510,510
PRV56540,No,1068.0,1068.0,12.0,12.0,550.0,550,550,70.0,70,70
PRV56541,Yes,1068.0,1068.0,12.0,12.0,1576.851851851852,10510,85150,514.8148148148148,3300,27800
PRV56543,No,1068.0,1068.0,12.0,12.0,1467.5,3230,5870,435.0,1390,1740
PRV56544,No,949.3333333333334,1068.0,12.0,12.0,970.5,3910,19410,439.0,1200,8780
PRV56545,No,1068.0,1068.0,12.0,12.0,3600.0,3600,3600,560.0,560,560
PRV56546,No,1068.0,1068.0,12.0,12.0,1271.111111111111,4720,11440,273.3333333333333,1110,2460
PRV56547,No,1068.0,1068.0,12.0,12.0,2761.4285714285716,8630,19330,444.2857142857143,1940,3110
PRV56548,No,1068.0,1068.0,12.0,12.0,4535.0,25190,36280,1135.0,4750,9080
PRV56549,No,1068.0,1068.0,12.0,12.0,14290.0,25190,28580,2425.0,4750,4850
PRV56550,Yes,734.25,1068.0,12.0,12.0,2517.125,18980,201370,511.125,4200,40890
PRV56551,No,2.7777777777777777,100.0,12.0,12.0,3163.3333333333335,23340,113880,838.3333333333334,5400,30180
PRV56552,No,0.0,0.0,12.0,12.0,2974.1666666666665,21430,71380,979.5833333333334,6780,23510
PRV56553,No,2.1538461538461537,100.0,12.0,12.0,1936.1538461538462,13200,125850,496.15384615384613,3480,32250
PRV56554,No,3.9583333333333335,100.0,12.0,12.0,2098.75,21970,100740,732.2916666666666,6010,35150
PRV56555,No,910.9411764705883,1068.0,12.0,12.0,2230.8695652173915,34230,153930,685.2173913043479,8780,47280
PRV56556,No,93.07045454545455,1068.0,11.986363636363636,11.979545454545455,2244.443181818182,20050,1975110,538.875,4550,474210
PRV56557,No,1.3846153846153846,60.0,12.0,12.0,2378.769230769231,20040,154620,804.7692307692307,5430,52310
PRV56559,No,3.1176999101527403,200.0,11.952380952380953,11.967654986522911,2442.4887690925425,34230,2718490,690.0269541778976,9180,768000
PRV56560,Yes,115.44588744588745,1068.0,11.963683527885863,11.963683527885863,2288.227410289667,34160,5292670,663.6057068741893,9180,1534920
PRV56562,No,59.62162162162162,1068.0,12.0,12.0,1526.7567567567567,7670,56490,599.7297297297297,4820,22190
PRV56563,No,284.8,1068.0,12.0,12.0,2561.0,17630,76830,660.0,4580,19800
PRV56566,Yes,9.363636363636363,1068.0,12.0,12.0,2157.840909090909,11030,379780,617.5,2990,108680
PRV56568,No,6.412213740458015,100.0,12.0,11.725190839694656,3939.312977099237,26060,516050,1104.2748091603053,6520,144660
PRV56570,No,462.8,1068.0,12.0,12.0,2567.6666666666665,9560,77030,964.0,2630,28920
PRV56571,No,300.3636363636364,1068.0,12.0,12.0,2201.818181818182,4050,24220,618.1818181818181,1650,6800
PRV56572,No,0.0,0.0,12.0,12.0,1880.5,8780,37610,613.5,2350,12270
PRV56574,No,193.9016393442623,1068.0,12.0,12.0,1839.516129032258,24230,114050,658.5483870967741,8820,40830
PRV56575,Yes,146.14492753623188,1068.0,11.956626506024097,11.920481927710844,2295.6867469879517,31200,1905420,568.7469879518072,8290,472060
PRV56576,No,6.401709401709402,1068.0,12.0,11.965811965811966,2349.957264957265,17720,549890,717.5641025641025,4900,167910
PRV56577,No,27.554794520547944,1068.0,12.0,11.877133105802049,1750.6484641638226,28090,512940,554.0273037542662,7530,162330
PRV56578,No,94.39506172839506,1068.0,11.851851851851851,12.0,2362.5925925925926,33980,191370,585.4320987654321,6180,47420
PRV56579,No,1.794871794871795,70.0,12.0,12.0,2089.4871794871797,6270,81490,311.28205128205127,1780,12140
PRV56580,No,3.189189189189189,100.0,12.0,12.0,2601.6216216216217,30570,481300,711.027027027027,8840,131540
PRV56581,No,0.0,0.0,12.0,12.0,2598.5714285714284,6270,18190,764.2857142857143,1780,5350
PRV56582,No,0.0,0.0,12.0,12.0,30.0,30,30,0.0,0,0
PRV56583,No,578.5,1068.0,12.0,12.0,1697.0833333333333,6790,40730,505.0,2270,12120
PRV56584,No,79.12727272727273,1068.0,12.0,12.0,1369.2727272727273,7150,75310,374.3636363636364,1700,20590
PRV56585,No,610.2857142857143,1068.0,12.0,12.0,2348.5714285714284,7320,16440,640.0,1850,4480
PRV56586,No,50.0,200.0,12.0,12.0,1005.0,2330,4020,297.5,460,1190
PRV56587,Yes,40.58474576271186,1068.0,12.0,11.953488372093023,2344.968287526427,24780,1109170,609.8097251585624,6360,288440
PRV56588,Yes,395.86567164179104,1068.0,11.95539033457249,11.992565055762082,2622.081784386617,28090,705340,759.0706319702603,7530,204190
PRV56589,No,183.0,1068.0,12.0,12.0,3282.0833333333335,23340,78770,847.9166666666666,5400,20350
PRV56590,No,0.0,0.0,12.0,12.0,1966.060606060606,8440,64880,384.54545454545456,2650,12690
PRV56591,Yes,121.5944055944056,1068.0,12.0,11.853146853146853,2298.671328671329,11050,328710,614.5454545454545,5260,87880
PRV56592,Yes,553.7017543859649,1068.0,11.694915254237289,12.0,1572.7966101694915,12790,185590,559.6610169491526,3450,66040
PRV56593,No,1.3043478260869565,50.0,12.0,11.608695652173912,2066.304347826087,12040,95050,707.8260869565217,4400,32560
PRV56594,No,4.0,200.0,12.0,12.0,3030.285714285714,23340,212120,918.1428571428571,5400,64270
PRV56595,No,1.4285714285714286,50.0,12.0,12.0,2714.464285714286,24620,152010,854.6428571428571,7950,47860
PRV56596,No,2.7777777777777777,50.0,12.0,12.0,2726.6666666666665,20280,49080,628.8888888888889,4180,11320
PRV56597,No,2.8272251308900525,200.0,12.0,12.0,1633.455497382199,21430,311990,481.57068062827227,6780,91980
PRV56598,No,2.75,90.0,12.0,12.0,2690.8928571428573,35290,753450,800.7142857142857,10460,224200
PRV56601,No,35.39393939393939,1068.0,12.0,12.0,2291.818181818182,18370,75630,634.2424242424242,5870,20930
PRV56602,No,3.0344827586206895,100.0,12.0,12.0,2878.4827586206898,22330,417380,689.2413793103449,4980,99940
PRV56603,No,267.0,1068.0,12.0,12.0,710.0,1320,2840,240.0,490,960
PRV56604,No,0.0,0.0,12.0,12.0,1922.0689655172414,8440,55740,495.86206896551727,1430,14380
PRV56605,Yes,41.22222222222222,1068.0,12.0,12.0,3507.5,18950,378810,767.8703703703703,4410,82930
PRV56606,No,151.75,1068.0,12.0,12.0,2023.90625,21210,129530,541.09375,4640,34630
PRV56607,No,64.19444444444444,1068.0,12.0,12.0,2512.5,16460,180900,645.5555555555555,4770,46480
PRV56608,Yes,2.067757009345794,200.0,12.0,11.932242990654206,2471.5654205607475,26870,2115660,706.4485981308411,6410,604720
PRV56610,No,427.2,1068.0,12.0,12.0,2148.3333333333335,8360,64450,485.3333333333333,2850,14560
PRV56611,No,6.341463414634147,200.0,11.902439024390244,12.0,1768.0487804878048,6520,217470,674.2276422764228,2650,82930
PRV56613,No,2.039473684210526,100.0,11.822368421052632,12.0,1980.8552631578948,12790,602180,512.7302631578947,3450,155870
PRV56614,No,578.5,1068.0,12.0,12.0,3998.4615384615386,26870,103960,1103.8461538461538,6370,28700
PRV56615,No,27.705426356589147,1068.0,11.813953488372093,11.906976744186046,1820.7751937984497,22880,234880,528.2945736434109,5140,68150
PRV56616,Yes,1.7045454545454546,90.0,12.0,11.965909090909092,1999.4318181818182,14340,351900,614.6022727272727,4400,108170
PRV56618,No,4.7407407407407405,100.0,11.992592592592592,11.911111111111111,1958.8148148148148,16270,264440,594.5925925925926,4420,80270
PRV56621,No,4.5054945054945055,100.0,12.0,11.736263736263735,2902.747252747253,34160,264150,857.032967032967,9180,77990
PRV56622,No,0.0,0.0,12.0,12.0,3314.6153846153848,17630,86180,846.5384615384615,4580,22010
PRV56624,Yes,343.90909090909093,1068.0,12.0,12.0,1425.0,8910,31350,414.09090909090907,2350,9110
PRV56625,No,0.0,0.0,11.666666666666666,12.0,1709.7222222222222,11940,61550,502.77777777777777,2410,18100
PRV56626,No,47.46808510638298,1068.0,12.0,11.872340425531915,2436.595744680851,12250,229040,489.0425531914894,3170,45970
PRV56628,No,96.55445544554455,1068.0,11.990099009900991,11.871287128712872,2133.960396039604,31200,215530,578.4158415841584,8290,58420
PRV56630,Yes,424.49056603773585,1068.0,11.924528301886792,11.924528301886792,1852.0754716981132,20050,294480,409.937106918239,4120,65180
PRV56632,No,102.41095890410959,1068.0,12.0,12.0,3307.8082191780823,8730,241470,723.1506849315068,1580,52790
PRV56633,No,0.0,0.0,12.0,12.0,1336.0,2390,6680,174.0,330,870
PRV56634,No,1.941747572815534,100.0,11.883495145631068,11.859223300970873,2560.873786407767,22730,527540,616.8932038834952,5010,127080
PRV56635,No,0.0,0.0,12.0,12.0,1727.0,3940,17270,509.0,1340,5090
PRV56637,No,2.670807453416149,100.0,12.0,11.850931677018634,2069.9378881987577,22330,333260,667.2049689440994,4980,107420
PRV56638,No,3.076923076923077,80.0,12.0,12.0,1946.1538461538462,9560,50600,752.6923076923077,2630,19570
PRV56639,No,1.3541666666666667,70.0,12.0,12.0,4826.145833333333,23340,463310,1152.1875,5400,110610
PRV56640,No,4.3478260869565215,100.0,12.0,12.0,1971.304347826087,6530,45340,553.9130434782609,1770,12740
PRV56641,No,0.0,0.0,12.0,12.0,580.0,580,580,430.0,430,430
